y,x1,x2,x3
-7.04909883959002,-1.85384244474871,2.86033696138263,1.95168676789834
-8.12581429892753,-1.79790251535079,2.68028565530653,2.14182709033435
-2.93959127306844,-1.74132379975008,3.07909881461998,1.67066475335092
-4.2027151074465,-1.68412640009485,3.09180586677388,1.67447575998456
-0.745061990300223,-1.62633063834882,4.07128907759745,1.88388836514666
5.93081877587849,-1.56795704907097,4.05370233878378,1.31229199049481
4.62316773771164,-1.50902637211959,3.93704375325505,0.965498454292539
6.56008008093038,-1.4495595452836,4.12888662482994,1.1153646619654
6.82366773746994,-1.38957769684342,4.32934668062244,1.00878030003108
8.51620884394947,-1.32910213806418,4.45255048522632,1.08027478549413
10.2441578506232,-1.26815435562397,4.5100228099535,0.836069282531424
9.41385313368681,-1.20675600397967,4.60370680920197,1.07367554028987
12.5616000525614,-1.14492889767328,4.74236729785885,0.667804348071972
12.5884487990123,-1.08269500358125,4.96729006233109,0.50975057093378
14.7037307947938,-1.02007643310983,5.16168593597936,0.490226993432985
15.40141349664,-0.957095434338944,5.60480348546654,0.71409127974893
15.5129483726386,-0.89377438411756,5.61128104369359,0.76797653465873
12.9306313070555,-0.830135780113301,5.37489190861275,0.924893652954155
12.6018668514981,-0.766202232819168,5.26425495311463,0.891532933082588
6.2781966144398,-0.701996457520071,5.20579508558511,1.80407762919855
5.8525793750547,-0.637541266222262,4.73244611047743,1.53850526381978
7.58861203745646,-0.572859559548286,4.6191373813457,1.3504679276947
5.39573274691473,-0.507974318600547,4.86884511961687,1.51841051694215
8.24579566306103,-0.442908596796177,4.66401539193943,1.47361128839418
7.84396305855322,-0.377685511676339,5.12003983756343,1.60522554379436
4.67672142810817,-0.312328236692585,5.21290816004727,2.0070096576258
3.17685082327723,-0.246859992973533,4.68727421768682,2.42094870516137
3.98997768491285,-0.181304041074431,4.85081670824235,2.22256144937813
5.75296188893961,-0.115683672712836,4.8006056386671,2.0996298048782
5.29914930157851,-0.0500222024931551,4.99012062155255,2.20928162120369
0.204583893640914,0.0156570403768727,4.65861232785916,2.4907827261171
1.14352041835215,0.0813307203750074,4.90981547090513,2.63276029047946
-1.17349520577391,0.146975503955471,4.92557580503494,2.99031147214463
-4.76808460525337,0.212568067839208,4.91363948755407,3.5441160291925
-3.17613474921869,0.278085107300622,4.75350346262465,3.31956626228853
-3.64185333875765,0.343503344447535,5.06282856840239,3.61819124684739
-5.46167939983227,0.408799536491798,4.77048724476976,3.64184380615395
-7.8837058646354,0.473950484007292,4.56620444740794,4.04637803766743
-9.67427774165575,0.538933039172602,4.57417420697523,4.21360045319586
-8.73072731629579,0.603724113995275,5.14388104772475,4.30558507852529
-9.00887933620266,0.668300688514949,4.96263649487283,4.15481271345904
-11.81260350292,0.732639818982198,4.64124959667118,4.4293101080783
-14.0843144750828,0.796718646010302,4.47203333644941,4.47316723393976
-10.4891412608932,0.860514402697148,4.70975673634418,4.4330044420042
-11.5638461994655,0.924004422714169,4.78718309416313,4.64394447042336
-16.6927844977049,0.987166148359543,4.47558130192438,5.16575409027049
-14.5135960862158,1.04997713857293,4.24237574338717,4.93251239402705
-14.409819286596,1.11241507690855,4.87744762996345,5.35246249719513
-13.5318054812711,1.17445777946425,5.10465017769976,5.04588375340621
-11.1865869377511,1.23608320276322,5.19949364788606,4.91341072452074
-10.2331039360711,1.29726945158602,5.09054356816207,4.67408630504396
-9.80850700720769,1.35799478674976,5.18518148222554,4.73380362154888
-9.61328612198517,1.41823763283201,5.03329137924179,4.65962282361341
-10.3954265789023,1.47797658583645,5.28208716442033,4.99025863950409
-11.0249345385333,1.53719042079748,5.30818208583451,5.01321694347207
-11.1971767808361,1.59585809932151,4.9379243737976,4.93867343560748
-13.4507484902833,1.65395877706174,4.30880671489341,4.81188443078071
-12.0242632034395,1.71147181112398,4.69010308955097,4.85397922447494
-9.07355273018612,1.76837676740112,4.70839001805912,4.30135225037775
-8.10345271521189,1.82465342783313,4.71760955074716,4.46242534840448
-6.72356059197895,1.88028179759052,4.57260684805644,4.11486470945313
-4.84472913883708,1.93524211217842,4.56395280301676,3.76909823321306
-4.24717655339997,1.98951484445874,4.56198001361899,3.78311206298997
-6.52769234265371,2.04308071158815,4.31186559902234,3.78949135334203
-2.83903887901068,2.09592068186909,4.47731249785618,3.60687509093904
-1.82798711713083,2.14801598151175,4.9838370621735,3.75309111441413
-5.44240191159416,2.1993481013042,4.7061114686253,4.03217277962671
-6.8399313730546,2.2498988031887,4.68589380579667,4.15844600283179
-6.96659222684635,2.29965012674161,4.80979435488082,4.33545439504783
-9.08375223678659,2.34858439555453,4.46602618733486,4.2515262990129
-10.4298436773745,2.39668422351477,3.97675188207723,4.21370747717039
-11.0416970582141,2.4439325209825,3.70574852416976,4.24117130629737
-7.50694484094458,2.49031250086258,3.6094815187401,3.87775821619305
-7.43496141014379,2.53580768456903,3.74002763633327,4.00622292003325
-7.56272957151411,2.5804019078797,3.01347406870024,3.66649014786663
-7.62824834249905,2.6240793266794,3.24705429165374,3.7300398650083
-10.926968663724,2.66682442258918,2.79959005072321,3.78531655365705
-13.9438536294131,2.70862200848002,2.66138088898093,4.11263170161767
-11.0094019827922,2.74945723386867,2.55790255035269,3.78328403983028
-12.1369816609001,2.78931559019399,2.31165525033307,3.63266939018105
-14.464849353787,2.82818291597177,1.88444459372852,3.92500674470434
-15.3014095437597,2.86604540182623,2.2396947835145,4.194416037338
-11.0704002029349,2.90288959539643,2.26836485024028,3.78985659465897
-11.772455295769,2.93870240611585,2.57677861041668,3.96457977241107
-13.5391242073779,2.97347110986335,2.71945019605209,4.28543017324473
-15.6959931831,3.00718335348404,2.67327637999307,4.56052568653059
-17.9402522103464,3.0398271591783,2.04864754821602,4.77056942934838
-18.079550755371,3.07139092875741,1.97115337289556,4.6864712816616
-16.5698205251174,3.10186344776431,1.66445212882479,4.34765116680816
-16.1075261879251,3.13123388945812,1.91207454813399,4.26287216656616
-17.3910157170175,3.15949181866074,1.82453482647306,4.36956241400181
-16.1138732350456,3.18662719546448,1.66627958204726,3.92032944672099
-17.0900210072009,3.21263037879918,1.70303304771266,4.05339460458192
-15.5975136641476,3.2374921298576,1.37658583673105,3.98366383900549
-18.4038795769149,3.26120361537799,1.10872460296362,4.13611357464505
-16.9843157528892,3.28375641078244,0.898168548216515,3.7413270923566
-15.3306127736691,3.30514250317014,0.760201107037131,3.63258332450335
-12.8297929847212,3.32535429416428,0.917810877129582,3.25195354045787
-11.276999705133,3.34438460261177,0.810864243205282,3.03762492898156
-7.81243714150694,3.36222666713464,0.91440471158848,2.48877101727113
-10.6317917593486,3.37887414853231,0.710510238149758,2.99455369404442
-8.78793471735697,3.39432113203392,1.12419357704618,2.62120476110218
-4.39017034511196,3.40856212939978,0.935837496088702,2.12338132617996
-2.96837889435836,3.42159208087133,1.67782952114611,2.21898489603929
-1.36547205245151,3.43340635696887,1.51334798240271,2.13876052951779
-5.64288846329065,3.44400076013634,1.49285017561679,2.65980910259874
-4.22496680078794,3.45337152623275,1.60542373253397,2.68990433875696
-6.96030204693271,3.46151532586953,1.8523488705972,3.11690970511915
-15.1908243623587,3.46842926559344,1.72916774376845,4.06075233203292
-17.4237015750918,3.47411088891462,1.07179325441618,4.08152429865807
-13.6665292223355,3.47855817717935,1.6423194102528,3.94640829087141
-15.6225981076483,3.4817695502873,1.9074024038042,4.38064563778724
-19.1790545361116,3.48374386725289,1.71721993257477,4.53717932053169
-15.6889354155243,3.48448042661071,1.5795276981679,4.24658428139283
-20.0058686867855,3.48397896666471,1.16262692422923,4.75316328463627
-23.0836507901007,3.48223966558123,1.19908124379342,5.05615022913559
-22.635384593481,3.47926314132567,1.15989772872726,4.97197196198833
-27.0394788827402,3.47505045144292,1.23338716641147,5.20513324499892
-24.6559677714916,3.46960309268163,1.02260774887616,5.06769084015332
-28.1807184282009,3.46292300046244,0.498445759978837,5.10190608181233
-22.0840040557327,3.4550125481903,0.695657147519406,4.61841528899531
-25.7208579400734,3.44587454641123,0.584905817360441,4.88131378103026
-24.9060962166545,3.43551224181377,0.655443387815324,4.85699951865849
-28.0801306272468,3.42392931607539,0.634978630184731,5.22751175046207
-27.0903879092696,3.41112988455444,0.739830745874833,5.36165860820308
-27.3864617254637,3.39711849482802,0.974255377813587,5.30325711332891
-25.6792831897324,3.38190012507616,0.647247525351925,5.10164472348703
-26.1907986834694,3.36548018231318,1.13180401588964,5.42361392449921
-24.8889433528434,3.34786450046655,1.12195827876197,5.09865355601392
-24.5200628878654,3.32905933830416,0.655195068756843,4.88922557249498
-25.8047499033129,3.30907137721058,1.08185910497988,5.01290506358652
-22.9014724101713,3.28790771881321,1.34105263569363,5.25920711280969
-23.5760356637879,3.26557588245911,1.43330647937937,5.11729452473962
-23.8041901323267,3.24208380254339,1.38442948328016,4.97429137412869
-22.1347436168038,3.2174398256902,1.42956145405769,4.97429213008311
-24.1237936651718,3.19165270778715,1.03766717263426,5.0016484899462
-26.4977819940225,3.16473161087447,0.794321642193636,5.17100108715097
-25.585645715872,3.13668609988968,1.09406294363425,5.30175529190089
-28.2207311433711,3.1075261392693,1.2829658907442,5.55091259950285
-30.7512678092488,3.07726208940849,0.729518673984986,5.85824929702233
-32.9663401430844,3.04590470298006,0.782811147919056,6.01755352479376
-32.2821583710863,3.01346512111409,0.695267076007641,5.83111259371693
-34.040902032978,2.97995486943957,0.788198502947582,6.16419665244104
-37.4448265881843,2.94538585398934,0.839027347713518,6.47279475839738
-38.4529364886864,2.90977035696999,0.937211690950887,6.79620091453807
-35.1959676786758,2.87312103239802,1.56694431164696,6.66572252061847
-36.4053214569443,2.83545090160395,1.12860963619303,6.44418895584648
-33.1339336261579,2.79677334860587,1.45509053257446,6.36937301280234
-33.5354089924765,2.7571021153542,1.83941109671257,6.715787378586
-35.3289382368395,2.71645129684921,1.82197710066631,6.72655256236948
-38.90784006958,2.67483533613315,1.31972180684655,6.97063219379805
-38.0059597572094,2.63226901915871,0.993803142140507,6.86862764899541
-39.6322025875146,2.58876746953562,1.18374162423773,7.07831026203259
-42.0407113123871,2.54434614315732,0.741809750666516,7.09273827783749
-43.9431309159347,2.49902082270957,0.841957554987309,7.39217157509487
-41.8017887864366,2.4528076120629,0.89054033803154,7.04265295604798
-42.8735263070587,2.40572293055098,0.987583176548708,7.51884339120273
-43.6666126343641,2.35778350713698,1.51544438938845,7.64903790660098
-41.4047128275763,2.30900637446975,1.49069844786881,7.55695145248854
-37.8201959275721,2.25940886283229,1.72264764100039,7.10527300168103
-39.6867995811007,2.2090085939843,1.75258674188413,7.22890309494454
-36.8755067358181,2.15782347490133,2.73096538421626,7.43504787340984
-34.8543901035206,2.10587169141245,3.07039090620209,7.32800543398305
-36.2827234233524,2.05317170173896,2.79105078286925,7.3086136305308
-38.2155424089011,1.99974222993628,2.46023503832202,7.57725978624769
-36.7742542343097,1.9456022592413,2.77626298415078,7.54154395052727
-37.0298797490545,1.89077102532783,3.35917917495612,7.69583634685449
-38.0646908451359,1.83526800947219,3.53818277723798,7.99682688459574
-40.8745161695783,1.77911293163163,3.57729384613013,8.48993753849851
-44.1179491830237,1.72232574343792,3.15681407666692,8.7403364109963
-46.0190724327473,1.66492662110862,3.36730320970812,8.84960077377046
-45.4370578242172,1.60693595827858,3.25379050388259,8.60328775015711
-41.713293597111,1.54837435875419,3.28331181370335,8.13075732198112
-38.4083236784952,1.4892626291929,3.53650494411672,8.25079604997799
-45.3671901978968,1.42962177171076,2.97099105403939,8.55866803785061
-47.4815050877102,1.36947297642043,3.0082211455614,8.76513136250609
-50.1898493710602,1.30883761390249,2.49796740342246,8.91328384816327
-48.3966890936354,1.24773722761252,2.72241502843588,8.8957730752518
-48.702531000238,1.18619352622682,2.58935483510812,8.879289867631
-54.2507452116594,1.12422837592947,2.5140808324812,9.34384397938557
-55.6281031599609,1.06186379264327,2.21308266515445,9.59431449677501
-57.887450777242,0.999121934207758,2.09456978613586,9.6784374088559
-57.2300838500487,0.936025092506455,1.84135299103024,9.7490163391836
-59.0128322397724,0.872595685546766,1.84503543026685,9.75346336230391
-65.1631797618997,0.808856249494982,1.66019304407489,10.459634167649
-68.4269879279604,0.744829430669217,1.39782172787237,10.7781737841365
-65.7344646925272,0.680537977493328,1.65371540443264,10.6021411801965
-70.4521484346223,0.616004732414485,1.41669547326455,11.0757960455174
-67.2227227830582,0.551252623787407,1.50506935152816,10.7054501126245
-68.6726345463638,0.48630465772794,1.48406318280808,10.7417687735434
-69.6036354107372,0.421183909939191,0.964408090628548,10.7484323377193
-68.8604523960919,0.355913517512758,1.0068367537939,10.7390928505894
-71.8978210940549,0.290516670708264,1.19421016073782,11.0756244500084
-75.5204747018364,0.225016604714009,1.36774863654344,11.582279769737
-79.9878712314195,0.159436591391543,1.15807783521606,11.9850319440199
-78.9402128846184,0.0937999310073312,1.14617439609093,11.9250193090501
-76.1810761145965,0.0281299439542597,1.18886307198498,11.714352754031
-73.1447630923036,-0.0375500375339424,1.11611096176253,11.0850474668064
-73.3332420639618,-0.103216677672608,1.27527638007047,11.3096308727676
-75.5473041396762,-0.168846645417186,1.64194930056155,11.5396834496863
-73.2201493822165,-0.234416622752619,1.97573549933502,11.1860045967032
-70.7847133458597,-0.299903312978203,1.52698438015176,11.0992592036965
-72.8878436995911,-0.365283448984698,1.31680605166406,11.1991508154574
-75.2136290347039,-0.43053380152111,1.25481676593489,11.2736614450613
-75.99475485541,-0.49563118744789,0.929029199370591,11.3435109165557
-74.6072220066527,-0.560552477973765,0.990937518923226,11.1622198614226
-71.1274525613926,-0.625274606873352,1.36311603671528,11.0658854425699
-76.1614262169443,-0.689774578682436,1.22150637491006,11.637846122673
-81.5788387267316,-0.754029476868169,1.30263156045762,12.2094319790723
-83.3256451755811,-0.818016471971159,1.09474165070299,12.2951897114676
-82.6945512314524,-0.88171282971674,1.34041301518284,12.3551675877419
-84.8855982762781,-0.945095919092314,0.980465683817323,12.1867123593027
-82.2135072244368,-1.00814322038801,0.960671837418953,12.2101531794964
-84.8815594992247,-1.0708323331979,1.07139773055069,12.3080110756889
-83.5656233968694,-1.1331409843787,1.36363472806785,12.5002773032862
-85.2399422853465,-1.19504703596333,1.29344622219853,12.7067367448192
-88.8661446258486,-1.25652849302643,1.01243645550612,13.0015012888571
-88.4695414279216,-1.31756351149908,0.824762820621469,12.6340965901012
-87.2414663151937,-1.37813040592983,1.00030815892957,12.540643689768
-85.2901522591548,-1.43820765718948,1.61059215666612,12.4536350233898
-88.0307050358548,-1.49777392011673,1.39502816843517,13.0438857361429
-89.9687103056021,-1.55680803110198,1.2869401015718,13.1473678268134
-92.9428057519965,-1.61528901560671,1.08884039290058,13.4111590331836
-92.1471441539019,-1.67319609561559,1.01867830958411,13.312426893233
-94.9608476702782,-1.73050869701881,0.893425376649639,13.4871689612969
-97.2280716463493,-1.787206456922,0.960542976631096,13.750144398534
-97.6805589679678,-1.84326923088105,1.48038240503935,14.3149966247119
-100.767054094579,-1.89867710005931,1.45436849828295,14.6746137902085
-100.067044773302,-1.95341037830469,1.70085294021375,14.4260036767976
-99.9806813002398,-2.00744961914405,2.05440851361242,14.6858521269443
-95.4088859636608,-2.06077562269244,2.32877936336852,14.4413341638683
-92.5626324298977,-2.11336944247471,2.81911123765658,14.198128717668
-91.7997890093995,-2.16521239215713,2.93131180673781,14.2131997674374
-93.4325886932537,-2.21628605218653,2.538807780753,14.1863797061876
-88.1154219147258,-2.2665722763347,2.86175501207392,13.8764671237855
-89.0596256568295,-2.31605319814563,2.52025873740616,13.5658321374317
-85.5913840088211,-2.36471123728342,2.42712257022087,12.9677054997022
-86.4636740189699,-2.41252910577847,2.35370302288032,12.9088664050635
-85.9072370697275,-2.45948981416977,2.77280530628622,13.1074117471574
-84.1757510549038,-2.50557667754124,2.54873894531519,12.9839924596671
-85.0578221542584,-2.55077332144978,2.69161609795887,12.9938123667181
-87.8460256157904,-2.59506368774303,3.11509415040402,13.3228479843357
-84.8770705216494,-2.63843204026471,2.93638106650387,13.1257763484487
-85.726949166975,-2.6808629704457,2.74778000583498,13.0260309195484
-81.2072267958958,-2.72234140277854,2.7821252785295,12.3981700831025
-83.0761534530136,-2.76285260017371,2.71192318263171,12.5432473176864
-81.551180893033,-2.8023821691957,2.4710786048392,12.168790712524
-81.3403395619642,-2.84091606517684,2.59708297026087,12.2174584840182
-78.3756858631797,-2.87844059720737,2.72137007220151,11.9913099184549
-76.316965317246,-2.91494243299976,3.04380002621374,11.8424162292078
-77.4607806229912,-2.95040860362554,3.46007170097168,12.1183693361525
-75.5225356850066,-2.98482650812318,3.41109120127803,11.83905081087
-77.7700396565588,-3.01818391797509,3.64916444074166,12.0009182049653
-78.198629178516,-3.05046898145238,3.19036840266171,11.9587472333157
-79.5850435450722,-3.08167022782572,2.91721363375538,12.0610003958658
-78.1119077236264,-3.11177657144085,2.47059473236771,11.734551857033
-73.3584312749911,-3.14077731565725,2.33041453354323,11.0156524458237
-72.3712781634272,-3.16866215664857,2.58167985794915,10.8763180819149
-72.7502290175198,-3.19542118706359,2.88127266849905,11.0081497692393
-70.6990234802052,-3.22104489954623,3.16519464135716,11.0040720763128
-73.0973584294552,-3.24552419011344,3.70766348423921,11.7967022865756
-73.8447114494248,-3.26885036138985,3.57386771060436,11.622310224524
-73.8539453825563,-3.29101512569787,3.23483252755645,11.448059308686
-77.1072404015336,-3.31201060800229,2.4773326731755,11.4763431134885
-76.8066082982955,-3.33182934870822,2.54390145843818,11.6222346140184
-76.6362939009732,-3.35046430631145,2.65974413100889,11.6322098327461
-75.3649120313306,-3.36790885990028,2.71516851303226,11.1649627892303
-77.3651589850369,-3.38415681150788,2.5667787335267,11.4411951367937
-73.8033684336903,-3.39920238831442,2.99988533308167,11.4136685939369
-74.0235145630689,-3.41304024469809,2.69181598618318,11.2648442209864
-68.7270597190377,-3.42566546413442,3.46681893718242,10.795110802406
-69.2160732440632,-3.43707356094304,3.49801288260569,10.8114546990696
-73.2416887726529,-3.4472604818815,3.41374633861207,11.3024863891647
-73.1415261108055,-3.45622260758528,3.73107404811003,11.7632635730883
-74.0684758630651,-3.46395675385379,3.73361906719288,11.7483956619854
-72.4995035363585,-3.47046017278171,4.1178235255507,11.7306898983729
-75.0221227112496,-3.47573055373523,4.60756937182233,12.2053632365217
-71.9194744320303,-3.47976602417312,4.2175319290637,11.8424704724108
-70.340632210027,-3.48256515031194,4.44933348385827,11.4336596602501
-67.9218296120017,-3.48412693763549,4.52532051048267,11.5189524411202
-73.1981327597247,-3.48445083124819,4.85601882781773,11.9641799966229
-74.5915752278215,-3.48353671607216,4.33161395926223,12.292506188596
-75.1612244835927,-3.48138491688819,4.67195807235265,12.3763494063821
-72.1812866821104,-3.47799619822027,4.79242245652853,12.2821263900084
-69.3701669936001,-3.47337176406401,5.29808382659339,12.1957605916758
-70.3423777141325,-3.46751325745885,4.67260110548571,11.8124916087665
-67.7356147009476,-3.46042275990429,4.66704219188027,11.6585511012992
-69.8570020482236,-3.45210279062035,4.63881696179816,11.7633273640201
-74.1383637210753,-3.44255630565249,4.7039675097219,12.274058083387
-70.4885741146397,-3.43178669682137,5.46552534904245,12.3916438307241
-70.9882991253498,-3.41979779051773,5.58627014420373,12.2434444534691
-68.9661452426577,-3.40659384634289,6.07570339794962,12.299120527982
-70.5847608906509,-3.39217955559535,5.80998061902251,12.563938035076
-71.056962321258,-3.37656003960396,5.41402866149899,12.4107585755995
-74.2092980904502,-3.35974084790839,5.29850150672286,12.5027408661108
-73.7262968955299,-3.34172795628736,5.03966486739474,12.5078026643636
-75.7311070244641,-3.3225277646355,4.91089693030789,12.397161162237
-70.3466136355961,-3.30214709468947,5.07173462304185,12.0853072554965
-74.3670737486832,-3.28059318760426,5.06309995066623,12.3438865791579
-73.1033035753683,-3.25787370138042,4.77591697605707,12.1804601581561
-68.9595292110245,-3.23399670814323,5.19383192189726,12.0446950554944
-70.3537272002933,-3.2089706912747,4.9457651956863,11.9680942615008
-66.802702362848,-3.18280454239945,5.31968188088716,11.6790410202069
-66.0602167698919,-3.15550755822558,5.50090622304983,11.8417349238996
-66.3347221621461,-3.1270894372416,5.09930122000022,11.3520013703969
-64.4641965311264,-3.09756027627057,5.37183053764032,11.3498181452841
-62.7083337084679,-3.06693056688279,5.70941852306017,11.5326449127108
-63.6288142362268,-3.03521119166814,5.86098079270372,11.5700837755401
-67.1685364788381,-3.00241342036961,5.79447974237425,11.8280128163084
-66.0542412193011,-2.96854890587916,5.93332414976339,11.939991470212
-64.2087979594157,-2.93362968009756,6.41412909630627,12.2150183162601
-64.9411242213594,-2.89766814965943,6.63728145014801,12.1677541657246
-64.736794327315,-2.86067709152533,6.7239200690626,12.4748692629314
-66.3805958312824,-2.82266964844205,6.43318041612021,12.5393038263153
-69.3900349690506,-2.78365932427316,6.218311268077,12.4591966357263
-68.1766941394267,-2.74365997920108,5.95893488385258,12.5900510781469
-71.5470086094996,-2.70268582480265,5.9264210870641,12.7929945839335
-70.294866887936,-2.66075141899983,5.99080599421753,12.729143825137
-71.0139534529937,-2.61787166088731,6.13968728824352,12.8212891547149
-67.2512086813704,-2.57406178543898,6.37951768584947,12.427138966907
-67.2659718724128,-2.52933735809499,6.45724965276265,12.6651142079615
-64.3914431884849,-2.48371426923141,6.84669744217277,12.3793730567269
-66.1059872231386,-2.43720872851446,6.93942625009461,12.4562951298058
-69.8006142003422,-2.38983725914133,6.32672694249623,12.9150545671422
-76.4841904364764,-2.34161669196953,5.84298897539448,13.541910901897
-74.8365630581952,-2.29256415953695,6.07866986799357,13.6681442612078
-73.6029292451936,-2.24269708997479,6.38602944437433,13.9170691504136
-75.8972144942153,-2.19203320081544,6.32765994700497,13.9164694367046
-70.5902294127842,-2.14059049269746,6.84497309623772,13.4530928348097
-74.1066322925569,-2.08838724297011,6.42226772504144,13.661109836306
-75.7586149069792,-2.03544199919943,6.26399021483019,13.9397461539934
-75.6711221054992,-1.98177357257843,6.16791746932776,13.7141922597995
-74.933263109726,-1.92740103124354,5.98355136560299,13.6072162110106
-76.9177916223956,-1.8723436934998,5.84584240648595,13.4123284004359
-75.3864474855505,-1.81662112095713,5.61282622971502,13.5102407153462
-73.2893434512582,-1.76025311158026,5.85619089539292,13.2650193387139
-77.5166485305165,-1.70325969265449,5.84627220699858,13.7584805166026
-82.4736870568741,-1.64566111367019,5.22745121548254,14.2037324935107
-81.4887949385287,-1.58747783912822,5.39452060569668,14.3188897519425
-83.2455577152735,-1.52873054126897,5.50947612533311,14.2599611276298
-82.6215738046786,-1.46944009272764,5.98530641963315,14.4999900272309
-76.7060402478871,-1.40962755911826,6.05689506779308,14.2402444433361
-78.0723249041821,-1.34931419154925,5.87943936848149,14.052704245528
-80.3629969947681,-1.2885214190729,6.27544963263519,14.6241166041802
-82.4074077067973,-1.22727084107179,6.0428177671305,14.604810513349
-79.6757600805333,-1.16558421958465,5.89984254988381,14.4750355318655
-78.9086459479599,-1.10348347157435,5.74031653010384,14.5018580127267
-85.8770908250249,-1.04099066114097,5.53240197539357,14.886018795104
-83.1737580436554,-0.978127991682496,5.64068690398939,14.9295846853222
-81.9966111262412,-0.914917798006046,5.6729993417277,14.7710117440352
-87.2201521438953,-0.851382538392454,5.12215513424266,14.980593069986
-84.1750690600241,-0.787544786616917,5.2527592310757,14.795519487079
-86.9446499321567,-0.723427223928695,5.00477883957819,15.1496745930139
-89.165548122373,-0.659052630992483,5.00440935138359,15.7160157889337
-94.8023777662976,-0.594443879794648,4.86176299822932,16.0469958530587
-96.0163418713579,-0.529623925516837,4.93471545086086,16.2886026537995
-89.7470601431733,-0.464615798380144,5.07534651706416,15.787280260439
-93.4629356297565,-0.399442595462623,4.84711524478389,15.9240273377737
-95.2853837326716,-0.334127472492926,4.98374625988651,16.1588886006157
-94.7522794897518,-0.268693635623228,4.97041705982745,16.4041360165696
-99.7851635020072,-0.203164333184221,4.79427604268199,16.9254351509477
-100.841367585646,-0.137562847425013,4.77491540799718,17.1062131689999
-95.7570038924181,-0.071912486241149,5.05399165535542,16.8737759069695
-96.4824252940815,-0.00623657489334315,5.30365853641796,16.7052925216344
-93.2825321489061,0.0594415522798261,5.12634715978943,16.3306909182531
-92.0512753519852,0.125098560152521,4.99561816269638,15.7654135233346
-85.0885267052356,0.190711121102452,5.25084611040435,15.3561237630937
-84.7116972350371,0.25625592329915,5.19094030183804,15.3425244829265
-84.1607972061227,0.321709678986504,5.55379010907595,15.2949268718736
-85.9029004969428,0.387049132756761,5.16232745453337,15.2730876096237
-84.9005880446645,0.452251069813142,5.31265733961743,15.3967374036928
-84.6215707804749,0.517292324217852,5.39973775147804,15.2929363066743
-80.8213168452355,0.582149787122917,5.64274342869517,15.0479137726674
-82.3544498272986,0.646800414980591,5.7840234710216,15.0906408358961
-84.5527170359798,0.71122123773064,6.03351438498879,15.5498780331347
-86.8936205911007,0.775389366961499,5.81046896464471,15.7176404522665
-86.4293686695942,0.839282004042372,6.25540591712839,16.1731394505508
-84.997296468895,0.902876448223562,6.32908447543217,16.0091833126675
-81.6453601226555,0.966150104701838,6.58705915121031,15.7282271842586
-83.402497925274,1.02908049264835,6.378254852909,15.9260040714498
-80.8684457911931,1.09164525319593,6.74612997507256,15.8073079668131
-81.2816391784822,1.15382215738303,6.7421211419438,15.7226341533469
-80.7859721206206,1.21558911405167,6.29764134727822,15.5226948663365
-79.8593085958961,1.27692417769626,6.30293393813768,15.3850876834935
-83.3182565247351,1.33780555626076,5.98482283189189,15.6731880935045
-85.0975524731158,1.39821161888122,5.50369385062542,15.8198889761861
-85.8054990110071,1.45812090357125,5.50495137377767,15.9065962393836
-87.7720752301956,1.51751212484725,5.64243764216297,16.2135245855688
-91.8301291081376,1.5763641812911,5.0394335346677,16.0015159797828
-90.2116507936823,1.6346561630474,5.50167708562469,16.380007890589
-90.4090303536422,1.69236735925256,5.70503092123497,16.5783367072172
-86.7733315050216,1.74947726539339,5.85128770508051,16.4018808976845
-89.5877254091666,1.80596559059217,5.89812457546096,16.7267819299938
-83.969058143094,1.86181226481593,6.56373282589531,16.3647671085015
-86.0064910611689,1.91699744600723,6.51068304970386,16.5153669310667
-82.8928723884284,1.97150152713399,6.51865808300932,16.374624931884
-84.1624660182291,2.02530514315569,6.50862700931817,16.5085661047788
-86.3310678291424,2.07838917790375,6.5057232186007,16.5954922036008
-84.5591345767689,2.1307347708734,6.45378856265657,16.4814800187506
-87.218748689038,2.18232332392471,6.51071372734457,16.7875592945149
-91.4485630935039,2.23313650789041,6.11180444693814,17.0150822423435
-89.8776840577242,2.2831562690882,6.07461659361184,16.8473148810732
-92.0474382841264,2.33236483573511,6.13286415945197,17.2207737225528
-89.7122896854194,2.38074472426171,5.66854240796856,16.8041801798925
-92.8971261453104,2.42827874552398,5.73187281110336,17.1941998009779
-96.9647221571531,2.47495001091049,5.60791867094074,17.4375818493395
-96.5637292675202,2.5207419383429,5.81552993127915,17.8599087897638
-98.2589834469833,2.56563825816742,5.27171332547212,17.8054669433411
-97.6103802854784,2.60962301893541,5.45319128903211,17.8329672773873
-97.5423152393918,2.65268059307079,5.27011478246468,17.6951357150021
-97.0748849209735,2.69479568242251,5.12947433416318,17.7936166966035
-103.553507307617,2.73595332369986,5.12544687130802,18.3722120233273
-99.8154115253772,2.77613889378886,5.18794863387664,17.9132685903744
-100.357598191508,2.81533811494781,5.10192956312547,17.9402290567952
-100.562367769438,2.85353705988008,4.60038693223803,17.873696224835
-100.187592779201,2.89072215668242,4.84840899806172,17.8152402838463
-100.067312056848,2.92688019366701,4.34549014926583,17.7738770657382
-102.278146558766,2.96199832405548,4.29887199632312,18.0585775941333
-101.56890176495,2.99606407054333,4.20496285591949,17.7669667814463
-100.542850914507,3.02906532973301,4.23787947005693,17.8354070343345
-100.576471579023,3.0609903764343,4.08252339163777,17.7453460875663
